subject,activity,domain,acc_component,motion,derivative,axis,statistic,value
9,WALKING_DOWNSTAIRS,frequency,body,angular,2,X,mean,-0.3250428909047619
9,WALKING_DOWNSTAIRS,frequency,body,angular,2,Y,mean,-0.31251219545238096
9,WALKING_DOWNSTAIRS,frequency,body,angular,2,Z,mean,-0.25068658671904764
9,WALKING_DOWNSTAIRS,frequency,body,angular,2,X,sd,-0.423558773952381
9,WALKING_DOWNSTAIRS,frequency,body,angular,2,Y,sd,-0.36428256571428574
9,WALKING_DOWNSTAIRS,frequency,body,angular,2,Z,sd,-0.3565614717142857
9,WALKING_DOWNSTAIRS,frequency,body,linear,2,XYZ,mean,0.22220394100000002
9,WALKING_DOWNSTAIRS,frequency,body,linear,2,XYZ,sd,0.08886716740476192
9,WALKING_DOWNSTAIRS,frequency,body,linear,3,XYZ,mean,0.0071687788357142875
9,WALKING_DOWNSTAIRS,frequency,body,linear,3,XYZ,sd,0.07055261383333333
9,WALKING_DOWNSTAIRS,frequency,body,angular,2,XYZ,mean,-0.3475402266666667
9,WALKING_DOWNSTAIRS,frequency,body,angular,2,XYZ,sd,-0.42417073714285713
9,WALKING_DOWNSTAIRS,frequency,body,angular,3,XYZ,mean,-0.4631720538095238
9,WALKING_DOWNSTAIRS,frequency,body,angular,3,XYZ,sd,-0.48515890690476193
9,WALKING_UPSTAIRS,time,body,linear,2,Z,mean,-0.12521900395918367
9,WALKING_UPSTAIRS,time,body,linear,2,X,sd,-0.36144437755102043
9,WALKING_UPSTAIRS,time,body,linear,2,Y,sd,-0.30220620381632657
9,WALKING_UPSTAIRS,time,body,linear,2,Z,sd,-0.2534340835428571
9,WALKING_UPSTAIRS,time,gravity,linear,2,X,mean,0.9026477777551021
9,WALKING_UPSTAIRS,time,gravity,linear,2,Y,mean,-0.03779478242857143
9,WALKING_UPSTAIRS,time,gravity,linear,2,Z,mean,-0.26600986685714284
9,WALKING_UPSTAIRS,time,gravity,linear,2,X,sd,-0.9543835571428572
9,WALKING_UPSTAIRS,time,gravity,linear,2,Y,sd,-0.9013173216326531
9,WALKING_UPSTAIRS,time,gravity,linear,2,Z,sd,-0.8940710787755102
9,WALKING_UPSTAIRS,time,body,linear,3,X,mean,0.06922662457551021
9,WALKING_UPSTAIRS,time,body,linear,3,Y,mean,0.001266122183673465
9,WALKING_UPSTAIRS,time,body,linear,3,Z,mean,0.007660466023673467
9,WALKING_UPSTAIRS,time,body,linear,3,X,sd,-0.33529164469387757
9,WALKING_UPSTAIRS,time,body,linear,3,Y,sd,-0.586147012244898
9,WALKING_UPSTAIRS,time,body,linear,3,Z,sd,-0.6472960020408164
9,WALKING_UPSTAIRS,time,body,angular,2,X,mean,-0.16396719
9,WALKING_UPSTAIRS,time,body,angular,2,Y,mean,-0.04125879095795918
9,WALKING_UPSTAIRS,time,body,angular,2,Z,mean,0.14569462592448978
9,WALKING_UPSTAIRS,time,body,angular,2,X,sd,-0.34397663073469387
9,WALKING_UPSTAIRS,time,body,angular,2,Y,sd,-0.4008590679591837
9,WALKING_UPSTAIRS,time,body,angular,2,Z,sd,-0.1381764810587755
9,WALKING_UPSTAIRS,time,body,angular,3,X,mean,-0.06846895933551021
9,WALKING_UPSTAIRS,time,body,angular,3,Y,mean,-0.030279745240816325
9,WALKING_UPSTAIRS,time,body,angular,3,Z,mean,-0.023632791118367347
9,WALKING_UPSTAIRS,time,body,angular,3,X,sd,-0.6604195342857143
9,WALKING_UPSTAIRS,time,body,angular,3,Y,sd,-0.7086047746938775
9,WALKING_UPSTAIRS,time,body,angular,3,Z,sd,-0.6571142012244898
9,WALKING_UPSTAIRS,time,body,linear,2,XYZ,mean,-0.26072758142857144
9,WALKING_UPSTAIRS,time,body,linear,2,XYZ,sd,-0.40022203714285715
9,WALKING_UPSTAIRS,time,gravity,linear,2,XYZ,mean,-0.26072758142857144
9,WALKING_UPSTAIRS,time,gravity,linear,2,XYZ,sd,-0.40022203714285715
9,WALKING_UPSTAIRS,time,body,linear,3,XYZ,mean,-0.44066754020408166
9,WALKING_UPSTAIRS,time,body,linear,3,XYZ,sd,-0.4454853979591837
9,WALKING_UPSTAIRS,time,body,angular,2,XYZ,mean,-0.08332344900612244
9,WALKING_UPSTAIRS,time,body,angular,2,XYZ,sd,-0.42583976142857144
9,WALKING_UPSTAIRS,time,body,angular,3,XYZ,mean,-0.6728405618367347
9,WALKING_UPSTAIRS,time,body,angular,3,XYZ,sd,-0.7486512555102042
9,WALKING_UPSTAIRS,frequency,body,linear,2,X,mean,-0.3427359526530612
9,WALKING_UPSTAIRS,frequency,body,linear,2,Y,mean,-0.4050227981632653
9,WALKING_UPSTAIRS,frequency,body,linear,2,Z,mean,-0.38471042340816325
9,WALKING_UPSTAIRS,frequency,body,linear,2,X,sd,-0.36981577734693877
9,WALKING_UPSTAIRS,frequency,body,linear,2,Y,sd,-0.29764106275510205
9,WALKING_UPSTAIRS,frequency,body,linear,2,Z,sd,-0.24408180830204082
9,WALKING_UPSTAIRS,frequency,body,linear,3,X,mean,-0.4020447504081633
9,WALKING_UPSTAIRS,frequency,body,linear,3,Y,mean,-0.6084985920408164
9,WALKING_UPSTAIRS,frequency,body,linear,3,Z,mean,-0.615125710612245
9,WALKING_UPSTAIRS,frequency,body,linear,3,X,sd,-0.32742198959183677
9,WALKING_UPSTAIRS,frequency,body,linear,3,Y,sd,-0.5901129165306123
9,WALKING_UPSTAIRS,frequency,body,linear,3,Z,sd,-0.6778310828571429
9,WALKING_UPSTAIRS,frequency,body,angular,2,X,mean,-0.31394163132653063
9,WALKING_UPSTAIRS,frequency,body,angular,2,Y,mean,-0.4991592028571429
9,WALKING_UPSTAIRS,frequency,body,angular,2,Z,mean,-0.32769867118367346
9,WALKING_UPSTAIRS,frequency,body,angular,2,X,sd,-0.3616263771020408
9,WALKING_UPSTAIRS,frequency,body,angular,2,Y,sd,-0.3520330916122449
9,WALKING_UPSTAIRS,frequency,body,angular,2,Z,sd,-0.16555455422040816
9,WALKING_UPSTAIRS,frequency,body,linear,2,XYZ,mean,-0.37289034897959183
9,WALKING_UPSTAIRS,frequency,body,linear,2,XYZ,sd,-0.5099294614285714
9,WALKING_UPSTAIRS,frequency,body,linear,3,XYZ,mean,-0.41953310857142856
9,WALKING_UPSTAIRS,frequency,body,linear,3,XYZ,sd,-0.48493575204081635
9,WALKING_UPSTAIRS,frequency,body,angular,2,XYZ,mean,-0.531482693877551
9,WALKING_UPSTAIRS,frequency,body,angular,2,XYZ,sd,-0.45684132520408166
9,WALKING_UPSTAIRS,frequency,body,angular,3,XYZ,mean,-0.7341594493877551
9,WALKING_UPSTAIRS,frequency,body,angular,3,XYZ,sd,-0.7877815908163266
10,LAYING,time,body,linear,2,Z,mean,-0.11716864236206896
10,LAYING,time,body,linear,2,X,sd,-0.9682836850000001
10,LAYING,time,body,linear,2,Y,sd,-0.9464543020689655
10,LAYING,time,body,linear,2,Z,sd,-0.9594714863793103
10,LAYING,time,gravity,linear,2,X,mean,-0.45306973758620694
10,LAYING,time,gravity,linear,2,Y,mean,-0.13929768103448276
10,LAYING,time,gravity,linear,2,Z,mean,-0.031121624137931063
10,LAYING,time,gravity,linear,2,X,sd,-0.9545319418965518
10,LAYING,time,gravity,linear,2,Y,sd,-0.9667011560344828
10,LAYING,time,gravity,linear,2,Z,sd,-0.9630456424310345
10,LAYING,time,body,linear,3,X,mean,0.07381506448793103
10,LAYING,time,body,linear,3,Y,mean,0.015698997097068967
10,LAYING,time,body,linear,3,Z,mean,0.00716689586275862
10,LAYING,time,body,linear,3,X,sd,-0.978007466724138
10,LAYING,time,body,linear,3,Y,sd,-0.9669307934482759
10,LAYING,time,body,linear,3,Z,sd,-0.9762566625862069
10,LAYING,time,body,angular,2,X,mean,-0.019555937162068965
10,LAYING,time,body,angular,2,Y,mean,-0.07703256572655172
10,LAYING,time,body,angular,2,Z,mean,0.10472047834482759
10,LAYING,time,body,angular,2,X,sd,-0.9617131998275863
10,LAYING,time,body,angular,2,Y,sd,-0.953660207586207
10,LAYING,time,body,angular,2,Z,sd,-0.9719405974137931
10,LAYING,time,body,angular,3,X,mean,-0.1003082544137931
10,LAYING,time,body,angular,3,Y,mean,-0.03887979204137931
10,LAYING,time,body,angular,3,Z,mean,-0.05907449127586207
10,LAYING,time,body,angular,3,X,sd,-0.9659005781034483
10,LAYING,time,body,angular,3,Y,sd,-0.9666210403448277
10,LAYING,time,body,angular,3,Z,sd,-0.9839493027586208
10,LAYING,time,body,linear,2,XYZ,mean,-0.9567818196551724
10,LAYING,time,body,linear,2,XYZ,sd,-0.9403016544827587
10,LAYING,time,gravity,linear,2,XYZ,mean,-0.9567818196551724
10,LAYING,time,gravity,linear,2,XYZ,sd,-0.9403016544827587
10,LAYING,time,body,linear,3,XYZ,mean,-0.9762344351724138
10,LAYING,time,body,linear,3,XYZ,sd,-0.9675569806896552
10,LAYING,time,body,angular,2,XYZ,mean,-0.9375909987931035
10,LAYING,time,body,angular,2,XYZ,sd,-0.9274711655172414
10,LAYING,time,body,angular,3,XYZ,mean,-0.9708308489655173
10,LAYING,time,body,angular,3,XYZ,sd,-0.9596329315517241
10,LAYING,frequency,body,linear,2,X,mean,-0.9691842086206897
10,LAYING,frequency,body,linear,2,Y,mean,-0.9543418491379311
10,LAYING,frequency,body,linear,2,Z,mean,-0.9643008451724139
10,LAYING,frequency,body,linear,2,X,sd,-0.9679680386206897
10,LAYING,frequency,body,linear,2,Y,sd,-0.9462291482586207
10,LAYING,frequency,body,linear,2,Z,sd,-0.9598136678103449
10,LAYING,frequency,body,linear,3,X,mean,-0.9790146687931035
10,LAYING,frequency,body,linear,3,Y,mean,-0.9680391737931036
10,LAYING,frequency,body,linear,3,Z,mean,-0.9725922129310345
10,LAYING,frequency,body,linear,3,X,sd,-0.9789043641379311
10,LAYING,frequency,body,linear,3,Y,sd,-0.9681206922413793
10,LAYING,frequency,body,linear,3,Z,sd,-0.9785823391379311
10,LAYING,frequency,body,angular,2,X,mean,-0.9537939120689656
10,LAYING,frequency,body,angular,2,Y,mean,-0.9546700344827587
10,LAYING,frequency,body,angular,2,Z,mean,-0.9697557772413794
10,LAYING,frequency,body,angular,2,X,sd,-0.9645445663793104
10,LAYING,frequency,body,angular,2,Y,sd,-0.9534534965517242
10,LAYING,frequency,body,angular,2,Z,sd,-0.9752987970689656
10,LAYING,frequency,body,linear,2,XYZ,mean,-0.950848109137931
10,LAYING,frequency,body,linear,2,XYZ,sd,-0.9443049746551725
10,LAYING,frequency,body,linear,3,XYZ,mean,-0.9685611215517242
10,LAYING,frequency,body,linear,3,XYZ,sd,-0.9653775534482759
10,LAYING,frequency,body,angular,2,XYZ,mean,-0.9376926425862069
10,LAYING,frequency,body,angular,2,XYZ,sd,-0.9337013153448276
10,LAYING,frequency,body,angular,3,XYZ,mean,-0.9609768215517241
10,LAYING,frequency,body,angular,3,XYZ,sd,-0.9607728755172414
10,SITTING,time,body,linear,2,Z,mean,-0.10425323879629629
10,SITTING,time,body,linear,2,X,sd,-0.982901825925926
10,SITTING,time,body,linear,2,Y,sd,-0.9179795299629631
10,SITTING,time,body,linear,2,Z,sd,-0.9678269816666667
10,SITTING,time,gravity,linear,2,X,mean,0.7918871981481482
10,SITTING,time,gravity,linear,2,Y,mean,-0.041260775
10,SITTING,time,gravity,linear,2,Z,mean,0.20253457287037038
10,SITTING,time,gravity,linear,2,X,sd,-0.9731283540740742
10,SITTING,time,gravity,linear,2,Y,sd,-0.9356900064814815
10,SITTING,time,gravity,linear,2,Z,sd,-0.9668985205555556
10,SITTING,time,body,linear,3,X,mean,0.07753725051851852
10,SITTING,time,body,linear,3,Y,mean,0.008978754587037039
10,SITTING,time,body,linear,3,Z,mean,-0.0049956642766666665
10,SITTING,time,body,linear,3,X,sd,-0.9889464140740741
10,SITTING,time,body,linear,3,Y,sd,-0.9807567898148148
10,SITTING,time,body,linear,3,Z,sd,-0.9882558037037038
10,SITTING,time,body,angular,2,X,mean,-0.04324321768518519
10,SITTING,time,body,angular,2,Y,mean,-0.06799935988888889
10,SITTING,time,body,angular,2,Z,mean,0.07459588694444444
10,SITTING,time,body,angular,2,X,sd,-0.9888730972222223
10,SITTING,time,body,angular,2,Y,sd,-0.9843733048148149
10,SITTING,time,body,angular,2,Z,sd,-0.9604459620370371
10,SITTING,time,body,angular,3,X,mean,-0.09315550264814815
10,SITTING,time,body,angular,3,Y,mean,-0.041121654092592594
10,SITTING,time,body,angular,3,Z,mean,-0.048941191502962965
10,SITTING,time,body,angular,3,X,sd,-0.9923266572222222
10,SITTING,time,body,angular,3,Y,sd,-0.9925844948148149
10,SITTING,time,body,angular,3,Z,sd,-0.9902598131481483
10,SITTING,time,body,linear,2,XYZ,mean,-0.9607571996296297
10,SITTING,time,body,linear,2,XYZ,sd,-0.9396695914814815
10,SITTING,time,gravity,linear,2,XYZ,mean,-0.9607571996296297
10,SITTING,time,gravity,linear,2,XYZ,sd,-0.9396695914814815
10,SITTING,time,body,linear,3,XYZ,mean,-0.9880542375925927
10,SITTING,time,body,linear,3,XYZ,sd,-0.9852098562962963
10,SITTING,time,body,angular,2,XYZ,mean,-0.9442020437037038
10,SITTING,time,body,angular,2,XYZ,sd,-0.9630645775925927
10,SITTING,time,body,angular,3,XYZ,mean,-0.9937074875925926
10,SITTING,time,body,angular,3,XYZ,sd,-0.9916961964814816
10,SITTING,frequency,body,linear,2,X,mean,-0.9849431442592593
10,SITTING,frequency,body,linear,2,Y,mean,-0.9404502
10,SITTING,frequency,body,linear,2,Z,mean,-0.9746446546296297
10,SITTING,frequency,body,linear,2,X,sd,-0.9822424277777779
10,SITTING,frequency,body,linear,2,Y,sd,-0.9128380630185186
10,SITTING,frequency,body,linear,2,Z,sd,-0.9661210425925927
10,SITTING,frequency,body,linear,3,X,mean,-0.989365013888889
10,SITTING,frequency,body,linear,3,Y,mean,-0.9809628561111111
10,SITTING,frequency,body,linear,3,Z,mean,-0.9860567677777778
10,SITTING,frequency,body,linear,3,X,sd,-0.9895509174074075
10,SITTING,frequency,body,linear,3,Y,sd,-0.9820455911111111
10,SITTING,frequency,body,linear,3,Z,sd,-0.98911086
10,SITTING,frequency,body,angular,2,X,mean,-0.9864773633333334
10,SITTING,frequency,body,angular,2,Y,mean,-0.9861792155555557
10,SITTING,frequency,body,angular,2,Z,mean,-0.9653954696296296
10,SITTING,frequency,body,angular,2,X,sd,-0.9897123607407408
10,SITTING,frequency,body,angular,2,Y,sd,-0.9835796466666668
10,SITTING,frequency,body,angular,2,Z,sd,-0.9624185598148148
10,SITTING,frequency,body,linear,2,XYZ,mean,-0.9552810107407408
10,SITTING,frequency,body,linear,2,XYZ,sd,-0.9415119527777779
10,SITTING,frequency,body,linear,3,XYZ,mean,-0.9859008011111112
10,SITTING,frequency,body,linear,3,XYZ,sd,-0.9832667414814815
10,SITTING,frequency,body,angular,2,XYZ,mean,-0.9744597325925927
10,SITTING,frequency,body,angular,2,XYZ,sd,-0.9624599561111111
10,SITTING,frequency,body,angular,3,XYZ,mean,-0.9921915292592594
10,SITTING,frequency,body,angular,3,XYZ,sd,-0.9914091009259259
10,STANDING,time,body,linear,2,Z,mean,-0.10796408393181818
10,STANDING,time,body,linear,2,X,sd,-0.9784034818181818
10,STANDING,time,body,linear,2,Y,sd,-0.9195618434090909
10,STANDING,time,body,linear,2,Z,sd,-0.9412714404545455
10,STANDING,time,gravity,linear,2,X,mean,0.9540087854545455
10,STANDING,time,gravity,linear,2,Y,mean,-0.04315978304545454
10,STANDING,time,gravity,linear,2,Z,mean,0.034698021043181815
10,STANDING,time,gravity,linear,2,X,sd,-0.991259485
10,STANDING,time,gravity,linear,2,Y,sd,-0.9754107240909091
10,STANDING,time,gravity,linear,2,Z,sd,-0.9595796577272727
10,STANDING,time,body,linear,3,X,mean,0.08097843902272728
10,STANDING,time,body,linear,3,Y,mean,0.0119007630575
10,STANDING,time,body,linear,3,Z,mean,-0.0048584103147727275
10,STANDING,time,body,linear,3,X,sd,-0.9643114904545455
10,STANDING,time,body,linear,3,Y,sd,-0.9413286634090909
10,STANDING,time,body,linear,3,Z,sd,-0.9764306
10,STANDING,time,body,angular,2,X,mean,-0.028185432560454544
10,STANDING,time,body,angular,2,Y,mean,-0.08768204863636364
10,STANDING,time,body,angular,2,Z,mean,0.10325156068181818
10,STANDING,time,body,angular,2,X,sd,-0.9298950579545455
10,STANDING,time,body,angular,2,Y,sd,-0.9588611640909092
10,STANDING,time,body,angular,2,Z,sd,-0.9536810995454545
10,STANDING,time,body,angular,3,X,mean,-0.10475383318181818
10,STANDING,time,body,angular,3,Y,mean,-0.037159300072727275
10,STANDING,time,body,angular,3,Z,mean,-0.05841625470454545
10,STANDING,time,body,angular,3,X,sd,-0.950367548409091
10,STANDING,time,body,angular,3,Y,sd,-0.9764450165909091
10,STANDING,time,body,angular,3,Z,sd,-0.9690510306818183
10,STANDING,time,body,linear,2,XYZ,mean,-0.9519889079545455
10,STANDING,time,body,linear,2,XYZ,sd,-0.9372645379545455
10,STANDING,time,gravity,linear,2,XYZ,mean,-0.9519889079545455
10,STANDING,time,gravity,linear,2,XYZ,sd,-0.9372645379545455
10,STANDING,time,body,linear,3,XYZ,mean,-0.9651638184090909
10,STANDING,time,body,linear,3,XYZ,sd,-0.9520582145454546
10,STANDING,time,body,angular,2,XYZ,mean,-0.9297872597727272
10,STANDING,time,body,angular,2,XYZ,sd,-0.9204868102272727
10,STANDING,time,body,angular,3,XYZ,mean,-0.9716376615909091
10,STANDING,time,body,angular,3,XYZ,sd,-0.9644094104545455
10,STANDING,frequency,body,linear,2,X,mean,-0.9700998143181819
10,STANDING,frequency,body,linear,2,Y,mean,-0.9233787452272727
10,STANDING,frequency,body,linear,2,Z,mean,-0.9552723838636364
10,STANDING,frequency,body,linear,2,X,sd,-0.9829492461363637
10,STANDING,frequency,body,linear,2,Y,sd,-0.9218604765909091
10,STANDING,frequency,body,linear,2,Z,sd,-0.9380986831818182
10,STANDING,frequency,body,linear,3,X,mean,-0.9635651661363637
10,STANDING,frequency,body,linear,3,Y,mean,-0.9421877604545454
10,STANDING,frequency,body,linear,3,Z,mean,-0.9722415122727274
10,STANDING,frequency,body,linear,3,X,sd,-0.9686121359090909
10,STANDING,frequency,body,linear,3,Y,sd,-0.9448473936363637
10,STANDING,frequency,body,linear,3,Z,sd,-0.9794287290909092
10,STANDING,frequency,body,angular,2,X,mean,-0.9240059129545455
10,STANDING,frequency,body,angular,2,Y,mean,-0.9603238009090909
10,STANDING,frequency,body,angular,2,Z,mean,-0.950915730909091
10,STANDING,frequency,body,angular,2,X,sd,-0.9322739427272727
10,STANDING,frequency,body,angular,2,Y,sd,-0.9583998579545455
10,STANDING,frequency,body,angular,2,Z,sd,-0.9589012572727272
10,STANDING,frequency,body,linear,2,XYZ,mean,-0.9401101675
10,STANDING,frequency,body,linear,2,XYZ,sd,-0.9450482429545455
10,STANDING,frequency,body,linear,3,XYZ,mean,-0.9516336904545455
10,STANDING,frequency,body,linear,3,XYZ,sd,-0.9521059645454546
10,STANDING,frequency,body,angular,2,XYZ,mean,-0.937786743409091
10,STANDING,frequency,body,angular,2,XYZ,sd,-0.9229615504545454
10,STANDING,frequency,body,angular,3,XYZ,mean,-0.9656140813636365
10,STANDING,frequency,body,angular,3,XYZ,sd,-0.9650558154545454
10,WALKING,time,body,linear,2,Z,mean,-0.10905751213207547
10,WALKING,time,body,linear,2,X,sd,-0.17870973439622642
10,WALKING,time,body,linear,2,Y,sd,-0.022743165169811324
10,WALKING,time,body,linear,2,Z,sd,-0.3956450720754717
10,WALKING,time,gravity,linear,2,X,mean,0.9630921498113207
10,WALKING,time,gravity,linear,2,Y,mean,-0.08382770139622642
10,WALKING,time,gravity,linear,2,Z,mean,0.054927624226415096
10,WALKING,time,gravity,linear,2,X,sd,-0.9744351581132076
10,WALKING,time,gravity,linear,2,Y,sd,-0.9711147198113208
10,WALKING,time,gravity,linear,2,Z,sd,-0.9578627283018868
10,WALKING,time,body,linear,3,X,mean,0.0857943809283019
10,WALKING,time,body,linear,3,Y,mean,0.004082487926415096
10,WALKING,time,body,linear,3,Z,mean,-0.01629531953962264
10,WALKING,time,body,linear,3,X,sd,-0.05219910132075472
10,WALKING,time,body,linear,3,Y,sd,0.07508049521132075
10,WALKING,time,body,linear,3,Z,sd,-0.5116629058490566
10,WALKING,time,body,angular,2,X,mean,0.010689497621509435
10,WALKING,time,body,angular,2,Y,mean,-0.08195407837609434
10,WALKING,time,body,angular,2,Z,mean,0.09866957311603773
10,WALKING,time,body,angular,2,X,sd,-0.4142054752830189
10,WALKING,time,body,angular,2,Y,sd,-0.25085331867924526
10,WALKING,time,body,angular,2,Z,sd,-0.1745248686037736
10,WALKING,time,body,angular,3,X,mean,-0.12270956346226415
10,WALKING,time,body,angular,3,Y,mean,-0.05192049810377359
10,WALKING,time,body,angular,3,Z,mean,-0.06112629288490566
10,WALKING,time,body,angular,3,X,sd,-0.36606372320754715
10,WALKING,time,body,angular,3,Y,sd,-0.5096833279245283
10,WALKING,time,body,angular,3,Z,sd,-0.32907949264150943
10,WALKING,time,body,linear,2,XYZ,mean,-0.12740091206981133
10,WALKING,time,body,linear,2,XYZ,sd,-0.18560239606792453
10,WALKING,time,gravity,linear,2,XYZ,mean,-0.12740091206981133
10,WALKING,time,gravity,linear,2,XYZ,sd,-0.18560239606792453
10,WALKING,time,body,linear,3,XYZ,mean,-0.13262499229828303
10,WALKING,time,body,linear,3,XYZ,sd,0.037608338009433966
10,WALKING,time,body,angular,2,XYZ,mean,-0.15645873035849056
10,WALKING,time,body,angular,2,XYZ,sd,-0.40202513566037734
10,WALKING,time,body,angular,3,XYZ,mean,-0.4403636366037736
10,WALKING,time,body,angular,3,XYZ,sd,-0.5010279166037737
10,WALKING,frequency,body,linear,2,X,mean,-0.11419000128301887
10,WALKING,frequency,body,linear,2,Y,mean,0.053391190988679255
10,WALKING,frequency,body,linear,2,Z,mean,-0.41218272245283016
10,WALKING,frequency,body,linear,2,X,sd,-0.2063664972264151
10,WALKING,frequency,body,linear,2,Y,sd,-0.12977570631698113
10,WALKING,frequency,body,linear,2,Z,sd,-0.43530421566037736
10,WALKING,frequency,body,linear,3,X,mean,-0.10794110746792453
10,WALKING,frequency,body,linear,3,Y,mean,0.03090520183264151
10,WALKING,frequency,body,linear,3,Z,mean,-0.46402050886792456
10,WALKING,frequency,body,linear,3,X,sd,-0.07915182671075471
10,WALKING,frequency,body,linear,3,Y,sd,0.0484867672264151
10,WALKING,frequency,body,linear,3,Z,sd,-0.5585126501886792
10,WALKING,frequency,body,angular,2,X,mean,-0.277913780754717
10,WALKING,frequency,body,angular,2,Y,mean,-0.34520903452830193
10,WALKING,frequency,body,angular,2,Z,mean,-0.10853002988113208
10,WALKING,frequency,body,angular,2,X,sd,-0.4582929328301887
10,WALKING,frequency,body,angular,2,Y,sd,-0.20439282158490565
10,WALKING,frequency,body,angular,2,Z,sd,-0.2732928662264151
10,WALKING,frequency,body,linear,2,XYZ,mean,-0.09302374227924529
10,WALKING,frequency,body,linear,2,XYZ,sd,-0.3704719439622642
10,WALKING,frequency,body,linear,3,XYZ,mean,0.020518951698113207
10,WALKING,frequency,body,linear,3,XYZ,sd,0.05020876349867925
10,WALKING,frequency,body,angular,2,XYZ,mean,-0.4126169096226415
10,WALKING,frequency,body,angular,2,XYZ,sd,-0.4997597969811321
10,WALKING,frequency,body,angular,3,XYZ,mean,-0.5150653358490567
10,WALKING,frequency,body,angular,3,XYZ,sd,-0.5176757990566038
10,WALKING_DOWNSTAIRS,time,body,linear,2,Z,mean,-0.11084859724736842
10,WALKING_DOWNSTAIRS,time,body,linear,2,X,sd,0.29573354763157894
10,WALKING_DOWNSTAIRS,time,body,linear,2,Y,sd,0.004079153631578949
10,WALKING_DOWNSTAIRS,time,body,linear,2,Z,sd,-0.18355756203289475
10,WALKING_DOWNSTAIRS,time,gravity,linear,2,X,mean,0.9398074210526317
10,WALKING_DOWNSTAIRS,time,gravity,linear,2,Y,mean,-0.06461607689473685
10,WALKING_DOWNSTAIRS,time,gravity,linear,2,Z,mean,0.04187154092631579
10,WALKING_DOWNSTAIRS,time,gravity,linear,2,X,sd,-0.9392676131578948
10,WALKING_DOWNSTAIRS,time,gravity,linear,2,Y,sd,-0.9370038236842105
10,WALKING_DOWNSTAIRS,time,gravity,linear,2,Z,sd,-0.9020852247368422
10,WALKING_DOWNSTAIRS,time,body,linear,3,X,mean,0.10095938744736843
10,WALKING_DOWNSTAIRS,time,body,linear,3,Y,mean,0.01078249023684211
10,WALKING_DOWNSTAIRS,time,body,linear,3,Z,mean,1.5261717368422224e-4
10,WALKING_DOWNSTAIRS,time,body,linear,3,X,sd,0.22327580610526315
10,WALKING_DOWNSTAIRS,time,body,linear,3,Y,sd,-0.10502035556289474
10,WALKING_DOWNSTAIRS,time,body,linear,3,Z,sd,-0.31818841728947367
